LDLA_aux_mode3_1.,20.310451,-9.918189,0.293676,-0.020867
LDLA_aux_mode3_2.,21.312541,-9.777315,0.079128,-0.741822
LDLA_aux_mode9_0.,14.686944,-7.935239,0.345848,0.214646
LDLA_aux_mode9_1.,14.077366,-8.149952,0.201158,0.431813
LDLA_aux_mode9_2.,18.355763,-9.117180,0.303857,-0.371980
LDLA_equmesh_mode3_0.,20.677117,-10.103651,0.201197,-0.315053
LDLA_equmesh_mode3_1.,21.675492,-10.132301,0.244836,-1.181089
LDLA_equmesh_mode3_2.,21.972011,-10.761259,0.448835,-0.269102
LDLA_equmesh_mode9_0.,24.800330,-12.943135,0.189322,0.449619
LDLA_equmesh_mode9_1.,24.361713,-11.734710,0.292759,-1.082145
LDLA_equmesh_mode9_2.,22.435216,-11.902996,0.397586,-0.618087
LDLA_nonaux_mode3_0.,10.968004,-6.279558,0.269468,0.298404
LDLA_nonaux_mode3_1.,6.886227,-4.821685,0.394273,0.364735
LDLA_nonaux_mode3_2.,19.714506,-9.917629,0.421151,-0.048049
LDLA_nonaux_mode9_0.,13.064999,-6.981483,0.152878,0.029770
LDLA_nonaux_mode9_1.,16.728625,-8.828298,0.182269,-0.115354
LDLA_nonaux_mode9_2.,14.428213,-8.149826,0.191148,-0.004785
LDNA_aux_mode3_0.,9.360842,-5.030530,0.366462,0.570551
LDNA_aux_mode3_1.,8.839334,-4.375684,0.257851,0.000083
LDNA_aux_mode3_2.,8.900238,-5.247894,0.303986,0.594804
LDNA_aux_mode9_0.,6.824380,-2.758397,0.636412,-0.993015
LDNA_aux_mode9_1.,9.605091,-4.797496,0.385823,0.087399
LDNA_aux_mode9_2.,8.082318,-3.863470,0.306295,-0.330322
LDNA_equmesh_mode3_0.,27.978754,-13.367239,0.231284,-0.972771
LDNA_equmesh_mode3_1.,23.044462,-10.832567,0.212048,-1.296080
LDNA_equmesh_mode3_2.,26.941187,-13.034246,0.361266,-0.798523
LDNA_equmesh_mode9_0.,25.580273,-11.978512,0.172936,-1.229754
LDNA_equmesh_mode9_1.,23.299222,-11.881048,0.251433,0.205275
LDNA_equmesh_mode9_2.,27.271205,-12.723171,0.319750,-1.225546
LDNA_nonaux_mode3_0.,11.351439,-6.748245,0.645476,0.314523
LDNA_nonaux_mode3_1.,11.359345,-6.262162,0.290525,0.402945
LDNA_nonaux_mode3_2.,9.789213,-5.520349,0.419821,0.302371
LDNA_nonaux_mode9_0.,8.017942,-4.457375,0.417532,0.590708
LDNA_nonaux_mode9_1.,6.325327,-2.742749,0.703015,-0.459334
LDNA_nonaux_mode9_2.,5.019093,-4.237138,0.333172,1.188592
