LDLA_aux_mode9_0.,14.686944,7.799136,0.148418,-0.818699
LDLA_aux_mode9_1.,14.077366,7.799136,0.181401,-1.620976
LDLA_aux_mode9_2.,18.355763,7.799136,0.193116,-0.113970
LDLA_equmesh_mode3_0.,20.677117,7.799136,0.167452,0.039007
LDLA_equmesh_mode3_1.,21.675492,7.799136,0.223058,0.188003
LDLA_equmesh_mode3_2.,21.972011,7.799136,0.311506,-0.157477
LDLA_equmesh_mode9_0.,24.800330,7.799136,0.237955,-0.673793
LDLA_equmesh_mode9_1.,24.361713,7.799136,0.399102,0.181237
LDLA_equmesh_mode9_2.,22.435216,7.799136,0.286182,-1.557951
LDLA_nonaux_mode3_0.,10.968004,7.799136,0.258953,-1.569018
LDLA_nonaux_mode3_1.,6.886227,7.799136,0.175911,-1.025379
LDLA_nonaux_mode3_2.,19.714506,7.799136,0.329757,-0.229610
LDLA_nonaux_mode9_0.,13.064999,7.799136,0.209494,-0.244635
LDLA_nonaux_mode9_1.,16.728625,7.799136,0.320745,-1.107270
LDLA_nonaux_mode9_2.,14.428213,7.799136,0.106190,-1.178376
LDNA_aux_mode3_0.,9.360842,7.799136,0.273878,-0.426441
LDNA_aux_mode3_1.,8.839334,7.799136,0.186838,-0.318765
LDNA_aux_mode3_2.,8.900238,7.799136,0.193636,-0.846593
LDNA_aux_mode9_0.,6.824380,7.799136,0.619923,-0.055434
LDNA_aux_mode9_1.,9.605091,7.799136,0.298605,-0.265496
LDNA_aux_mode9_2.,8.082318,7.799136,0.258270,-0.317081
LDNA_equmesh_mode3_0.,27.978754,7.799136,0.316923,0.017499
LDNA_equmesh_mode3_1.,23.044462,7.799136,0.179274,-0.121435
LDNA_equmesh_mode3_2.,26.941187,7.799136,0.550765,-0.002804
LDNA_equmesh_mode9_0.,25.580273,7.799136,0.317907,-0.159980
LDNA_equmesh_mode9_1.,23.299222,7.799136,0.294420,-0.524873
LDNA_equmesh_mode9_2.,27.271205,7.799136,0.217491,0.345490
LDNA_nonaux_mode3_0.,11.351439,7.799136,0.751988,-1.870966
LDNA_nonaux_mode3_1.,11.359345,7.799136,0.172330,-1.022679
LDNA_nonaux_mode3_2.,9.789213,7.799136,0.397027,-1.078843
LDNA_nonaux_mode9_0.,8.017942,7.799136,0.321033,-0.178019
LDNA_nonaux_mode9_1.,6.325327,7.799136,0.726735,0.078597
LDNA_nonaux_mode9_2.,5.019093,7.799136,0.482751,-1.591451
