59.552,18.711,11.599
59.088,18.282,11.618
58.56,17.944,11.611
57.949,17.872,11.549
57.378,18.112,11.441
56.9,18.504,11.323
56.459,18.94,11.205
56.007,19.365,11.091
55.496,19.719,10.983
54.897,19.845,10.9
54.307,19.632,10.866
53.812,19.244,10.864
53.36,18.803,10.871
52.904,18.367,10.874
52.389,18.001,10.858
51.79,17.851,10.803
51.204,18.042,10.709
50.709,18.42,10.607
50.261,18.853,10.507
49.814,19.287,10.409
49.315,19.663,10.315
48.724,19.842,10.232
48.126,19.693,10.181
47.614,19.321,10.159
47.159,18.885,10.146
46.707,18.444,10.13
46.211,18.058,10.103
45.621,17.861,10.046
45.02,17.988,9.9638
44.508,18.347,9.8772
44.054,18.778,9.7954
43.607,19.216,9.7166
43.122,19.61,9.6391
42.543,19.838,9.563
41.933,19.735,9.5019
41.407,19.393,9.46
40.946,18.963,9.4267
40.501,18.517,9.3932
40.017,18.115,9.3504
39.447,17.865,9.2897
38.835,17.946,9.2127
38.307,18.277,9.1408
37.844,18.702,9.0772
37.399,19.146,9.0182
36.919,19.553,8.9588
36.36,19.822,8.8952
35.743,19.776,8.8293
35.209,19.456,8.7724
34.745,19.035,8.7206
34.297,18.588,8.6678
33.82,18.177,8.609
33.267,17.892,8.5396
32.653,17.904,8.4655
32.107,18.212,8.4057
31.64,18.629,8.36
31.193,19.076,8.3204
30.72,19.492,8.2794
30.17,19.792,8.229
29.557,19.809,8.163
29.003,19.517,8.0902
28.533,19.104,8.0189
28.09,18.658,7.9463
27.625,18.241,7.8698
27.084,17.926,7.787
26.473,17.876,7.7093
25.91,18.147,7.6581
25.431,18.557,7.6286
24.985,19.006,7.6086
24.521,19.43,7.5876
23.985,19.759,7.554
23.371,19.829,7.4931
22.806,19.579,7.41
22.325,19.177,7.3205
21.878,18.737,7.2285
21.424,18.311,7.1343
20.909,17.967,7.0381
20.299,17.863,6.9528
19.721,18.083,6.9057
19.228,18.48,6.8908
18.778,18.921,6.8886
18.32,19.356,6.8877
17.805,19.715,6.8741
17.197,19.837,6.8232
16.613,19.637,6.7337
16.123,19.254,6.6285
15.678,18.82,6.5189
15.231,18.39,6.4069
14.733,18.02,6.2951
14.141,17.856,6.2003
13.54,18.023,6.1537
13.035,18.397,6.1523
12.581,18.835,6.1697
12.128,19.274,6.1898
11.626,19.659,6.1983
11.037,19.847,6.1658
10.438,19.696,6.0735
9.9341,19.338,5.9526
9.4871,18.912,5.8224
9.0472,18.48,5.6885
8.5675,18.092,5.5543
59.56,22.121,11.004
59.107,22.543,10.889
58.59,22.883,10.785
57.981,22.973,10.718
57.4,22.744,10.705
56.913,22.348,10.725
56.464,21.906,10.753
56.006,21.475,10.775
55.488,21.117,10.778
54.885,21,10.735
54.301,21.212,10.648
53.813,21.595,10.549
53.369,22.03,10.45
52.92,22.46,10.353
52.415,22.829,10.262
51.823,22.991,10.191
51.228,22.81,10.161
50.723,22.434,10.159
50.271,21.996,10.166
49.819,21.558,10.17
49.315,21.179,10.16
48.723,20.993,10.119
48.129,21.146,10.046
47.622,21.514,9.9624
47.17,21.945,9.8814
46.724,22.382,9.8032
46.234,22.768,9.7281
45.649,22.98,9.661
45.045,22.866,9.6173
44.526,22.509,9.5966
44.068,22.077,9.5837
43.619,21.635,9.5693
43.132,21.239,9.5457
42.552,21.009,9.501
41.944,21.098,9.4356
41.422,21.44,9.3681
40.964,21.868,9.3054
40.518,22.309,9.2461
40.038,22.713,9.1882
39.471,22.967,9.1303
38.854,22.905,9.0791
38.319,22.582,9.0407
37.854,22.157,9.0084
37.413,21.71,8.976
36.936,21.298,8.9368
36.379,21.023,8.8857
35.762,21.062,8.8247
35.222,21.37,8.7712
34.755,21.786,8.7272
34.309,22.235,8.688
33.837,22.653,8.649
33.288,22.946,8.6048
32.672,22.937,8.5523
32.121,22.641,8.4992
31.65,22.23,8.448
31.206,21.784,8.3957
30.739,21.364,8.3389
30.197,21.052,8.2755
29.587,21.027,8.2138
29.025,21.309,8.1697
28.549,21.716,8.1418
28.102,22.162,8.1214
27.638,22.586,8.1009
27.099,22.912,8.0715
26.489,22.967,8.022
25.925,22.703,7.9564
25.446,22.3,7.8868
25.002,21.857,7.815
24.544,21.434,7.7403
24.017,21.096,7.6628
23.41,21.003,7.5949
22.837,21.241,7.5585
22.349,21.642,7.5467
21.902,22.089,7.5459
21.443,22.519,7.5452
20.923,22.866,7.5335
20.311,22.98,7.4922
19.734,22.767,7.419
19.245,22.377,7.3321
18.8,21.942,7.2412
18.35,21.511,7.1477
17.847,21.148,7.0545
17.246,21.001,6.9763
16.653,21.18,6.9405
16.153,21.56,6.9425
15.701,21.998,6.96
15.248,22.435,6.9801
14.745,22.813,6.9905
14.15,22.984,6.9654
13.551,22.824,6.891
13.051,22.459,6.7913
12.604,22.028,6.6833
12.16,21.596,6.5724
11.673,21.21,6.462
11.098,20.999,6.3693
10.488,21.12,6.3287
9.969,21.472,6.3388
9.5116,21.905,6.3714
9.0636,22.345,6.4084
8.5757,22.743,6.4356
59.554,24.997,10.499
59.093,24.569,10.539
58.567,24.231,10.556
57.955,24.154,10.522
57.382,24.392,10.44
56.903,24.785,10.343
56.46,25.222,10.244
56.008,25.648,10.149
55.495,26.003,10.063
54.894,26.123,10.008
54.304,25.914,10
53.811,25.527,10.02
53.362,25.087,10.048
52.907,24.653,10.071
52.394,24.285,10.079
51.797,24.135,10.051
51.208,24.325,9.9835
50.71,24.701,9.9031
50.263,25.136,9.8225
49.814,25.57,9.7448
49.314,25.947,9.6724
48.725,26.132,9.616
48.128,25.975,9.5928
47.616,25.606,9.5931
47.162,25.171,9.6005
46.712,24.731,9.6057
46.216,24.346,9.6003
45.628,24.136,9.5715
45.029,24.268,9.5156
44.514,24.626,9.4518
44.059,25.055,9.3902
43.613,25.495,9.3314
43.126,25.888,9.2754
42.547,26.12,9.225
41.939,26.024,9.1909
41.416,25.677,9.1733
40.956,25.248,9.1609
40.509,24.806,9.1471
40.025,24.404,9.1263
39.454,24.157,9.0909
38.84,24.223,9.0417
38.313,24.556,8.9935
37.851,24.982,8.9506
37.404,25.423,8.9114
36.926,25.833,8.8735
36.366,26.099,8.8348
35.747,26.06,8.7965
35.21,25.742,8.7634
34.744,25.318,8.7326
34.298,24.876,8.7002
33.825,24.461,8.663
33.273,24.174,8.6187
32.657,24.193,8.5721
32.107,24.492,8.5362
31.637,24.905,8.5112
31.192,25.352,8.4915
30.723,25.772,8.4721
30.176,26.079,8.4467
29.564,26.09,8.408
29.007,25.801,8.3602
28.534,25.392,8.3101
28.09,24.948,8.2576
27.625,24.528,8.2021
27.086,24.207,8.1434
26.476,24.158,8.0934
25.913,24.429,8.0674
25.434,24.837,8.0591
24.988,25.283,8.0587
24.525,25.707,8.0582
23.991,26.038,8.0489
23.378,26.116,8.0162
22.812,25.866,7.9585
22.33,25.464,7.8907
21.887,25.019,7.8188
21.431,24.594,7.745
20.912,24.253,7.672
20.302,24.144,7.6135
19.723,24.364,7.5924
19.232,24.759,7.5992
18.783,25.199,7.6171
18.327,25.633,7.6367
17.815,25.993,7.6464
17.207,26.121,7.6235
16.621,25.925,7.5606
16.13,25.542,7.4773
15.683,25.108,7.3875
15.235,24.677,7.2954
14.736,24.306,7.2057
14.143,24.141,7.1371
13.542,24.305,7.117
13.038,24.677,7.138
12.586,25.113,7.1754
12.136,25.55,7.2156
11.637,25.936,7.2468
11.05,26.128,7.2416
10.448,25.985,7.1774
9.9409,25.628,7.0795
9.4922,25.2,6.9697
9.0509,24.767,6.8558
8.5697,24.377,6.7435
59.559,28.406,9.9009
59.104,28.829,9.8061
58.584,29.169,9.726
57.974,29.255,9.6865
57.395,29.024,9.7
56.91,28.628,9.7416
56.463,28.189,9.7891
56.007,27.759,9.832
55.491,27.402,9.8581
54.888,27.283,9.8428
54.302,27.494,9.7817
53.813,27.878,9.7039
53.367,28.315,9.6239
52.917,28.746,9.5472
52.41,29.114,9.4787
51.816,29.274,9.4343
51.223,29.091,9.4311
50.72,28.714,9.4521
50.269,28.277,9.4795
49.818,27.841,9.5041
49.315,27.462,9.517
48.724,27.275,9.5036
48.129,27.43,9.4562
47.62,27.798,9.3954
47.168,28.23,9.3345
46.721,28.668,9.2762
46.23,29.054,9.2229
45.643,29.266,9.1819
45.041,29.147,9.1657
44.523,28.789,9.1685
44.066,28.359,9.1761
43.618,27.917,9.182
43.131,27.522,9.1804
42.551,27.292,9.1616
41.942,27.382,9.1235
41.421,27.725,9.0791
40.962,28.153,9.0368
40.516,28.594,8.9974
40.035,28.997,8.9608
39.467,29.248,8.9283
38.85,29.187,8.9048
38.32,28.858,8.8909
37.857,28.431,8.8798
37.41,27.989,8.867
36.933,27.579,8.8494
36.375,27.306,8.8234
35.757,27.347,8.7901
35.217,27.656,8.7609
34.751,28.073,8.738
34.306,28.522,8.7189
33.833,28.938,8.7013
33.283,29.231,8.682
32.668,29.218,8.6572
32.117,28.92,8.6289
31.647,28.508,8.5989
31.202,28.063,8.5662
30.734,27.644,8.5303
30.191,27.333,8.491
29.579,27.311,8.4568
29.02,27.596,8.4381
28.544,28.005,8.4319
28.099,28.449,8.4316
27.634,28.871,8.432
27.096,29.197,8.4268
26.485,29.25,8.4045
25.921,28.984,8.364
25.442,28.579,8.3157
24.997,28.136,8.2635
24.538,27.713,8.2093
24.01,27.376,8.1554
23.401,27.287,8.1149
22.83,27.529,8.1047
22.343,27.93,8.115
21.896,28.375,8.1343
21.439,28.804,8.1541
20.919,29.15,8.1659
20.309,29.266,8.1524
19.731,29.048,8.1046
19.242,28.657,8.0395
18.797,28.213,7.9675
18.345,27.781,7.8939
17.839,27.427,7.8242
17.236,27.283,7.773
16.645,27.467,7.7648
16.148,27.848,7.7896
15.697,28.285,7.8273
15.246,28.721,7.8677
14.744,29.097,7.9003
14.15,29.266,7.9014
13.55,29.107,7.8536
13.049,28.739,7.7758
12.6,28.308,7.6875
12.155,27.874,7.596
11.665,27.488,7.5071
11.086,27.282,7.4409
10.477,27.408,7.4285
9.9614,27.762,7.4626
9.5067,28.193,7.5158
9.0606,28.631,7.5731
8.5746,29.027,7.6227
59.556,31.282,9.397
59.097,30.856,9.4576
58.574,30.517,9.499
57.963,30.436,9.4928
57.388,30.672,9.4366
56.905,31.065,9.3606
56.462,31.503,9.2816
56.008,31.931,9.2068
55.493,32.285,9.1443
54.892,32.412,9.115
54.305,32.197,9.1337
53.813,31.812,9.1755
53.365,31.374,9.2226
52.913,30.94,9.2662
52.402,30.574,9.2967
51.805,30.417,9.2965
51.214,30.602,9.2558
50.716,30.981,9.1976
50.266,31.415,9.1374
49.817,31.851,9.0799
49.317,32.228,9.0303
48.725,32.41,9.0009
48.127,32.261,9.0036
47.618,31.89,9.0268
47.164,31.457,9.0541
46.715,31.018,9.0793
46.223,30.631,9.0962
45.634,30.428,9.0933
45.031,30.549,9.0649
44.515,30.907,9.0243
44.061,31.338,8.9832
43.613,31.777,8.9446
43.128,32.172,8.9107
42.548,32.402,8.8866
41.938,32.304,8.8798
41.412,31.964,8.8848
40.952,31.536,8.8926
40.509,31.091,8.8989
40.027,30.688,8.8997
39.459,30.434,8.8903
38.844,30.509,8.8684
38.313,30.836,8.8439
37.848,31.26,8.8221
37.405,31.704,8.8032
36.928,32.114,8.7871
36.37,32.387,8.7737
35.753,32.342,8.7632
35.215,32.028,8.7542
34.749,31.611,8.7443
34.302,31.164,8.732
33.828,30.749,8.7163
33.277,30.458,8.6969
32.662,30.47,8.6781
32.114,30.773,8.6671
31.645,31.187,8.6631
31.199,31.633,8.6631
30.729,32.05,8.6643
30.183,32.357,8.6632
29.571,32.378,8.6524
29.013,32.09,8.6298
28.541,31.679,8.6012
28.097,31.234,8.5688
27.632,30.815,8.5343
27.092,30.495,8.4999
26.48,30.441,8.4769
25.917,30.709,8.4759
25.438,31.117,8.4889
24.994,31.563,8.5084
24.533,31.987,8.5285
24.001,32.318,8.5429
23.388,32.398,8.5377
22.819,32.155,8.5062
22.335,31.753,8.4603
21.886,31.311,8.4087
21.431,30.883,8.3553
20.916,30.536,8.3052
20.305,30.43,8.2744
19.726,30.646,8.2789
19.235,31.04,8.3076
18.787,31.478,8.3454
18.333,31.911,8.3852
17.823,32.272,8.4178
17.218,32.405,8.4227
16.629,32.213,8.3868
16.135,31.831,8.3258
15.688,31.395,8.2561
15.238,30.963,8.1839
14.738,30.59,8.1162
14.145,30.423,8.0735
13.544,30.587,8.08
13.042,30.957,8.1229
12.591,31.392,8.1798
12.143,31.827,8.2395
11.648,32.213,8.2926
11.064,32.411,8.3145
10.458,32.273,8.2787
9.9483,31.917,8.2044
9.4975,31.488,8.1152
9.0545,31.053,8.0217
8.5716,30.661,7.9314
59.557,34.69,8.803
59.1,35.116,8.7293
58.578,35.455,8.673
57.968,35.537,8.6615
57.39,35.304,8.701
56.907,34.909,8.7634
56.462,34.471,8.83
56.008,34.042,8.8922
55.493,33.686,8.9406
54.891,33.565,8.9525
54.304,33.777,8.9176
53.813,34.162,8.8622
53.366,34.599,8.8027
52.914,35.031,8.7467
52.406,35.4,8.7015
51.81,35.557,8.6845
51.219,35.371,8.7079
50.718,34.995,8.751
50.268,34.56,8.7978
49.818,34.124,8.8418
49.316,33.746,8.8767
48.726,33.559,8.8895
48.13,33.713,8.8692
47.62,34.081,8.8316
47.167,34.514,8.7916
46.719,34.953,8.754
46.226,35.339,8.7234
45.639,35.549,8.7092
45.037,35.429,8.7199
44.521,35.07,8.7455
44.065,34.64,8.7729
43.617,34.2,8.7982
43.131,33.805,8.8178
42.55,33.574,8.8248
41.942,33.665,8.8142
41.42,34.01,8.7939
40.96,34.438,8.7731
40.514,34.879,8.7547
40.032,35.282,8.7405
39.463,35.532,8.7341
38.847,35.47,8.7379
38.318,35.139,8.7469
37.855,34.713,8.7555
37.409,34.272,8.7616
36.932,33.861,8.7645
36.373,33.591,8.7627
35.754,33.629,8.7568
35.215,33.944,8.7515
34.75,34.367,8.749
34.304,34.809,8.7491
33.831,35.224,8.7518
33.281,35.514,8.7558
32.664,35.5,8.7577
32.113,35.203,8.7539
31.643,34.791,8.7453
31.199,34.344,8.7333
30.731,33.924,8.7191
30.187,33.615,8.7048
29.574,33.599,8.6982
29.015,33.882,8.7042
28.539,34.29,8.7186
28.095,34.734,8.7375
27.632,35.157,8.7581
27.093,35.482,8.7767
26.483,35.531,8.7816
25.918,35.265,8.767
25.438,34.86,8.7408
24.992,34.417,8.7093
24.533,33.992,8.6764
24.003,33.656,8.6465
23.394,33.572,8.6339
22.824,33.818,8.6493
22.338,34.218,8.6808
21.891,34.662,8.7192
21.434,35.089,8.7588
20.916,35.434,8.7933
20.306,35.55,8.8071
19.729,35.329,8.7854
19.239,34.937,8.7428
18.795,34.496,8.692
18.342,34.064,8.6393
17.831,33.707,8.5925
17.226,33.565,8.569
16.637,33.755,8.5877
16.142,34.137,8.6345
15.693,34.572,8.6914
15.243,35.007,8.751
14.742,35.381,8.805
14.148,35.548,8.832
13.548,35.389,8.811
13.046,35.02,8.7556
12.596,34.587,8.6874
12.149,34.152,8.6162
11.656,33.766,8.5496
11.074,33.565,8.5105
10.466,33.696,8.5265
9.9541,34.051,8.5839
9.5017,34.481,8.6573
9.0574,34.918,8.7345
8.5732,35.311,8.8062
59.558,37.567,8.3021
59.101,37.142,8.383
58.58,36.803,8.4476
57.969,36.718,8.4694
57.392,36.952,8.4396
56.908,37.347,8.3851
56.462,37.786,8.3259
56.007,38.215,8.271
55.492,38.571,8.2311
54.889,38.689,8.2299
54.302,38.479,8.2744
53.812,38.094,8.3381
53.365,37.657,8.4051
52.914,37.226,8.4685
52.406,36.857,8.5221
51.811,36.702,8.5484
51.217,36.886,8.5345
50.716,37.262,8.4993
50.266,37.699,8.4593
49.816,38.134,8.4221
49.314,38.513,8.3949
48.724,38.699,8.3914
48.128,38.541,8.4218
47.618,38.174,8.4676
47.166,37.741,8.5151
46.718,37.303,8.5602
46.225,36.917,8.5988
45.639,36.703,8.6229
45.038,36.83,8.6214
44.52,37.187,8.6042
44.064,37.617,8.5839
43.616,38.058,8.5656
43.129,38.452,8.5537
42.549,38.686,8.5557
41.942,38.591,8.5765
41.42,38.247,8.6057
40.96,37.819,8.6343
40.514,37.378,8.6602
40.032,36.976,8.6823
39.463,36.724,8.6979
38.848,36.786,8.7038
38.32,37.117,8.7029
37.856,37.542,8.7014
37.41,37.984,8.7018
36.932,38.394,8.706
36.373,38.662,8.7163
35.754,38.63,8.7317
35.217,38.313,8.7452
34.751,37.891,8.7548
34.305,37.449,8.7613
33.832,37.034,8.7657
33.281,36.745,8.7698
32.663,36.754,8.7772
32.114,37.054,8.7896
31.648,37.47,8.8056
31.2,37.913,8.8249
30.732,38.333,8.847
30.188,38.641,8.8703
29.574,38.656,8.8867
29.013,38.376,8.8897
28.537,37.969,8.8828
28.094,37.523,8.8708
27.631,37.099,8.8574
27.093,36.773,8.8477
26.482,36.728,8.8529
25.917,36.993,8.8768
25.436,37.395,8.9109
24.991,37.839,8.9499
24.533,38.264,8.9907
24.005,38.602,9.0295
23.395,38.684,9.0519
22.825,38.439,9.0457
22.338,38.04,9.0218
21.89,37.596,8.9902
21.433,37.168,8.9576
20.915,36.822,8.9311
20.306,36.706,8.9269
19.729,36.928,8.9578
19.239,37.32,9.0081
18.795,37.76,9.0659
18.342,38.191,9.1258
17.832,38.549,9.181
17.227,38.693,9.2146
16.639,38.503,9.2053
16.143,38.121,9.1665
15.693,37.685,9.1169
15.243,37.25,9.0648
14.741,36.876,9.0195
14.147,36.708,9.0033
13.547,36.868,9.0355
13.046,37.236,9.1001
12.596,37.669,9.1764
12.15,38.104,9.2556
11.658,38.489,9.3308
11.077,38.691,9.3794
10.469,38.562,9.3727
9.9557,38.207,9.3219
9.5028,37.777,9.2535
9.0581,37.34,9.1805
8.5735,36.946,9.1129
59.555,40.975,7.7056
59.096,41.402,7.6517
58.572,41.741,7.6186
57.96,41.82,7.635
57.385,41.584,7.7009
56.904,41.19,7.7852
56.461,40.753,7.872
56.008,40.326,7.9548
55.495,39.97,8.0264
54.893,39.849,8.0652
54.304,40.059,8.0568
53.812,40.446,8.0227
53.363,40.885,7.9825
52.91,41.318,7.9461
52.4,41.686,7.9233
51.803,41.84,7.9332
51.213,41.652,7.9839
50.714,41.275,8.0499
50.265,40.84,8.1175
49.816,40.406,8.1823
49.315,40.028,8.2401
48.726,39.841,8.2796
48.129,39.997,8.2856
47.618,40.366,8.2705
47.165,40.8,8.2501
46.715,41.239,8.2318
46.221,41.625,8.2228
45.633,41.834,8.2348
45.032,41.709,8.273
44.517,41.35,8.3223
44.062,40.921,8.3709
43.615,40.481,8.4171
43.129,40.087,8.4592
42.548,39.858,8.4927
41.939,39.95,8.5096
41.417,40.295,8.5124
40.957,40.724,8.5115
40.51,41.166,8.5124
40.028,41.569,8.5191
39.459,41.819,8.5377
38.842,41.749,8.5694
38.311,41.423,8.6025
37.847,40.998,8.6321
37.405,40.552,8.6583
36.928,40.142,8.6823
36.37,39.87,8.7047
35.753,39.915,8.7249
35.215,40.228,8.7423
34.749,40.645,8.7597
34.302,41.093,8.7792
33.827,41.508,8.8025
33.276,41.798,8.8309
32.662,41.787,8.8597
32.113,41.483,8.8795
31.645,41.068,8.8907
31.199,40.622,8.8976
30.728,40.206,8.9036
30.181,39.9,8.9133
29.569,39.878,8.934
29.012,40.168,8.9659
28.54,40.579,9.0024
28.096,41.023,9.0423
27.631,41.442,9.0846
27.091,41.762,9.1278
26.48,41.816,9.1608
25.917,41.547,9.1709
25.438,41.14,9.1655
24.993,40.693,9.1531
24.531,40.27,9.1402
23.998,39.938,9.1343
23.386,39.857,9.1492
22.818,40.103,9.1904
22.334,40.505,9.2443
21.89,40.95,9.3035
21.435,41.377,9.3642
20.916,41.719,9.4222
20.305,41.829,9.463
19.727,41.611,9.4673
19.236,41.217,9.4459
18.787,40.778,9.4149
18.332,40.345,9.3819
17.822,39.984,9.3571
17.215,39.851,9.3618
16.628,40.044,9.4075
16.135,40.426,9.4769
15.688,40.861,9.5544
15.239,41.293,9.6345
14.739,41.666,9.7111
14.147,41.833,9.7645
